Country,Price,Size,Marketplace,Reference,Moy_prix_by_size
Banlieue Nord,830000.0,250.0,Jumia TN,L-TN-00156244,3320.0
Sousse,250000.0,57.0,Jumia TN,L-TN-00132044,4385.964912280701
Ariana,570000.0,228.0,Jumia TN,L-TN-00139070,2500.0
Nabeul,200000.0,163.0,Jumia TN,L-TN-00163504,1226.993865030675
Ariana,387782.0,158.0,Jumia TN,L-TN-00149011,2454.3164556962024
Sousse,111111.0,122.0,Jumia TN,L-TN-00152547,910.7459016393443
Sousse,175000.0,90.0,Jumia TN,L-TN-00120826,1944.4444444444443
Banlieue Nord,650000.0,222.0,Jumia TN,L-TN-00133270,2927.927927927928
Mahdia,295300.0,103.0,Jumia TN,L-TN-00100371,2866.990291262136
Banlieue Nord,159000.0,70.0,Jumia TN,L-TN-00153725,2271.4285714285716
Banlieue Nord,350000.0,109.0,Jumia TN,L-TN-00145742,3211.0091743119265
Nabeul,262000.0,135.0,Jumia TN,L-TN-00153609,1940.7407407407406
Ariana,322000.0,150.0,Jumia TN,L-TN-00150563,2146.6666666666665
Mannouba,198000.0,114.0,Jumia TN,L-TN-00129160,1736.842105263158
Bizerte,350000.0,200.0,Jumia TN,L-TN-00132739,1750.0
Nabeul,210000.0,104.0,Jumia TN,L-TN-00122009,2019.2307692307693
Ariana,206000.0,118.0,Jumia TN,L-TN-00153719,1745.7627118644068
Sousse,266000.0,148.0,Jumia TN,L-TN-00145770,1797.2972972972973
Banlieue Nord,355000.0,160.0,Jumia TN,L-TN-00109089,2218.75
Ariana,410000.0,170.0,Jumia TN,L-TN-00123921,2411.764705882353
Nabeul,160000.0,67.0,Jumia TN,L-TN-00149385,2388.0597014925374
Nabeul,350000.0,132.0,Jumia TN,L-TN-00098707,2651.5151515151515
Nabeul,185000.0,100.0,Jumia TN,L-TN-00155924,1850.0
Nabeul,140000.0,100.0,Jumia TN,L-TN-00152889,1400.0
Sousse,500000.0,100.0,Jumia TN,L-TN-00120437,5000.0
Nabeul,235000.0,110.0,Jumia TN,L-TN-00144971,2136.3636363636365
Banlieue Nord,1400000.0,500.0,Jumia TN,L-TN-00126502,2800.0
Sousse,248000.0,113.0,Jumia TN,L-TN-00153880,2194.690265486726
Banlieue Nord,530000.0,290.0,Jumia TN,L-TN-00158990,1827.5862068965516
Sousse,170000.0,106.0,Jumia TN,L-TN-00136768,1603.7735849056603
Sousse,162000.0,95.0,Jumia TN,L-TN-00135136,1705.2631578947369
Ariana,550000.0,150.0,Jumia TN,L-TN-00106937,3666.6666666666665
Banlieue Nord,568000.0,218.0,Jumia TN,L-TN-00158124,2605.5045871559632
Banlieue Nord,150000.0,80.0,Jumia TN,L-TN-00109430,1875.0
Banlieue Nord,400000.0,153.0,Jumia TN,L-TN-00100014,2614.37908496732
Banlieue Nord,1700000.0,370.0,Jumia TN,L-TN-00126473,4594.594594594595
Nabeul,170000.0,65.0,Jumia TN,L-TN-00152489,2615.3846153846152
Sousse,145000.0,96.0,Jumia TN,L-TN-00158459,1510.4166666666667
Banlieue Nord,264800.0,132.0,Jumia TN,L-TN-00123865,2006.060606060606
Banlieue Nord,950000.0,170.0,Jumia TN,L-TN-00126479,5588.235294117647
Ariana,75000.0,50.0,Jumia TN,L-TN-00154686,1500.0
Ariana,250000.0,172.0,Jumia TN,L-TN-00147545,1453.4883720930231
Sousse,1400000.0,380.0,Jumia TN,L-TN-00126122,3684.2105263157896
Ariana,293000.0,118.0,Jumia TN,L-TN-00127524,2483.0508474576272
Sousse,175000.0,90.0,Jumia TN,L-TN-00120827,1944.4444444444443
Sousse,110000.0,100.0,Jumia TN,L-TN-00159778,1100.0
Nabeul,190000.0,135.0,Jumia TN,L-TN-00152708,1407.4074074074074
Ben arous,140000.0,110.0,Jumia TN,L-TN-00159315,1272.7272727272727
Banlieue Nord,661000.0,241.0,Jumia TN,L-TN-00161412,2742.738589211618
Nabeul,150000.0,97.0,Jumia TN,L-TN-00163509,1546.3917525773195
Ben arous,215000.0,99.0,Jumia TN,L-TN-00153064,2171.717171717172
Nabeul,140000.0,75.0,Jumia TN,L-TN-00161278,1866.6666666666667
Banlieue Nord,199000.0,100.0,Jumia TN,L-TN-00154075,1990.0
Djerba,160000.0,95.0,Jumia TN,L-TN-00113125,1684.2105263157894
Ariana,680000.0,324.0,Jumia TN,L-TN-00112629,2098.7654320987654
Ben arous,165000.0,100.0,Jumia TN,L-TN-00114697,1650.0
Ben arous,250000.0,158.0,Jumia TN,L-TN-00146758,1582.2784810126582
Sousse,208000.0,130.0,Jumia TN,L-TN-00153456,1600.0
Sousse,320000.0,100.0,Jumia TN,L-TN-00122894,3200.0
Sousse,280000.0,155.0,Jumia TN,L-TN-00143392,1806.4516129032259
Banlieue Nord,200000.0,120.0,Jumia TN,L-TN-00147304,1666.6666666666667
Nabeul,280000.0,150.0,Jumia TN,L-TN-00153408,1866.6666666666667
Banlieue Nord,394000.0,145.0,Jumia TN,L-TN-00161420,2717.2413793103447
Banlieue Nord,450000.0,600.0,Jumia TN,L-TN-00149764,750.0
Sousse,138000.0,40.0,Jumia TN,L-TN-00147972,3450.0
Banlieue Nord,205000.0,74.0,Jumia TN,L-TN-00161446,2770.2702702702704
Ariana,165000.0,70.0,Jumia TN,L-TN-00151378,2357.1428571428573
Ben arous,120000.0,85.0,Jumia TN,L-TN-00150100,1411.764705882353
Nabeul,340000.0,125.0,Jumia TN,L-TN-00093365,2720.0
Ben arous,210000.0,144.0,Jumia TN,L-TN-00128505,1458.3333333333333
Ben arous,220000.0,144.0,Jumia TN,L-TN-00128164,1527.7777777777778
Ben arous,160000.0,100.0,Jumia TN,L-TN-00156165,1600.0
Nabeul,125000.0,120.0,Jumia TN,L-TN-00161790,1041.6666666666667
Banlieue Nord,129975.0,52.0,Jumia TN,L-TN-00147637,2499.519230769231
Ariana,385000.0,180.0,Jumia TN,L-TN-00115146,2138.8888888888887
Banlieue Nord,91000.0,73.0,Jumia TN,L-TN-00104111,1246.5753424657535
Sousse,360000.0,90.0,Jumia TN,L-TN-00138861,4000.0
Ben arous,160000.0,110.0,Jumia TN,L-TN-00129769,1454.5454545454545
Ben arous,130000.0,79.0,Jumia TN,L-TN-00128503,1645.5696202531647
Ariana,410000.0,19.0,Jumia TN,L-TN-00155515,21578.947368421053
Ben arous,125000.0,90.0,Jumia TN,L-TN-00132653,1388.888888888889
Ben arous,285000.0,150.0,Jumia TN,L-TN-00137140,1900.0
Bizerte,200000.0,130.0,Jumia TN,L-TN-00083738,1538.4615384615386
Nabeul,55000.0,80.0,Jumia TN,L-TN-00090336,687.5
Banlieue Nord,300000.0,99.0,Jumia TN,L-TN-00150539,3030.3030303030305
Ariana,2500.0,143.0,Jumia TN,L-TN-00148798,17.482517482517483
Ben arous,135000.0,100.0,Jumia TN,L-TN-00123686,1350.0
Ariana,85000.0,100.0,Jumia TN,L-TN-00157982,850.0
Banlieue Nord,360000.0,150.0,Jumia TN,L-TN-00099954,2400.0
Nabeul,185000.0,107.0,Jumia TN,L-TN-00145130,1728.9719626168223
Ariana,486000.0,184.0,Jumia TN,L-TN-00127503,2641.304347826087
Banlieue Nord,250000.0,100.0,Jumia TN,L-TN-00163425,2500.0
Ben arous,270000.0,400.0,Jumia TN,L-TN-00137163,675.0
Ariana,600000.0,310.0,Jumia TN,L-TN-00148800,1935.483870967742
Banlieue Nord,518000.0,174.0,Jumia TN,L-TN-00112924,2977.0114942528735
Ariana,206000.0,118.0,Jumia TN,L-TN-00154536,1745.7627118644068
Ariana,250000.0,171.0,Jumia TN,L-TN-00157180,1461.9883040935672
Nabeul,390000.0,100.0,Jumia TN,L-TN-00142359,3900.0
Banlieue Nord,495000.0,140.0,Jumia TN,L-TN-00128194,3535.714285714286
Nabeul,350000.0,70.0,Jumia TN,L-TN-00155938,5000.0
Banlieue Nord,2500.0,85.0,Jumia TN,L-TN-00146601,29.41176470588235
Sousse,250000.0,170.0,Jumia TN,L-TN-00145675,1470.5882352941176
Nabeul,65000.0,75.0,Jumia TN,L-TN-00145147,866.6666666666666
Ariana,188000.0,100.0,Jumia TN,L-TN-00138927,1880.0
Banlieue Nord,270000.0,100.0,Jumia TN,L-TN-00164294,2700.0
Sousse,200000.0,100.0,Jumia TN,L-TN-00130883,2000.0
Sousse,1000.0,90.0,Jumia TN,L-TN-00107456,11.11111111111111
Banlieue Nord,200000.0,120.0,Jumia TN,L-TN-00147559,1666.6666666666667
Ben arous,110000.0,90.0,Jumia TN,L-TN-00121408,1222.2222222222222
Sousse,95000.0,54.0,Jumia TN,L-TN-00128932,1759.2592592592594
Nabeul,420000.0,192.0,Jumia TN,L-TN-00159774,2187.5
Ariana,250000.0,104.0,Jumia TN,L-TN-00159287,2403.846153846154
Nabeul,145000.0,70.0,Jumia TN,L-TN-00157812,2071.4285714285716
Banlieue Nord,215000.0,105.0,Jumia TN,L-TN-00150643,2047.6190476190477
Banlieue Nord,662000.0,241.0,Jumia TN,L-TN-00161413,2746.8879668049794
Ariana,250000.0,171.0,Jumia TN,L-TN-00154525,1461.9883040935672
Sousse,380000.0,150.0,Jumia TN,L-TN-00105952,2533.3333333333335
Ben arous,250000.0,158.0,Jumia TN,L-TN-00163498,1582.2784810126582
Banlieue Nord,415000.0,160.0,Jumia TN,L-TN-00137327,2593.75
Sousse,850000.0,220.0,Jumia TN,L-TN-00126519,3863.6363636363635
Ariana,381250.0,140.0,Jumia TN,L-TN-00136435,2723.214285714286
Ben arous,150000.0,88.0,Jumia TN,L-TN-00133102,1704.5454545454545
Sousse,55000.0,85.0,Jumia TN,L-TN-00156940,647.0588235294117
Bizerte,120000.0,90.0,Jumia TN,L-TN-00146443,1333.3333333333333
Nabeul,350000.0,113.0,Jumia TN,L-TN-00101102,3097.3451327433627
Sousse,190000.0,116.0,Jumia TN,L-TN-00155696,1637.9310344827586
Sousse,200000.0,110.0,Jumia TN,L-TN-00153631,1818.1818181818182
Banlieue Nord,130000.0,40.0,Jumia TN,L-TN-00131249,3250.0
Banlieue Nord,400000.0,250.0,Jumia TN,L-TN-00134312,1600.0
Sousse,168000.0,130.0,Jumia TN,L-TN-00156932,1292.3076923076924
Ben arous,135000.0,110.0,Jumia TN,L-TN-00132952,1227.2727272727273
Sousse,330000.0,100.0,Jumia TN,L-TN-00120904,3300.0
Banlieue Nord,195000.0,67.0,Jumia TN,L-TN-00135593,2910.4477611940297
Nabeul,155000.0,141.0,Jumia TN,L-TN-00145703,1099.290780141844
Banlieue Nord,465000.0,141.0,Jumia TN,L-TN-00111422,3297.872340425532
Sousse,180000.0,119.0,Jumia TN,L-TN-00122888,1512.6050420168067
Ben arous,190000.0,137.0,Jumia TN,L-TN-00113669,1386.8613138686133
Banlieue Nord,190000.0,76.0,Jumia TN,L-TN-00153118,2500.0
Banlieue Nord,120000.0,100.0,Jumia TN,L-TN-00135488,1200.0
Ariana,470000.0,200.0,Jumia TN,L-TN-00140799,2350.0
Banlieue Nord,450000.0,306.0,Jumia TN,L-TN-00112112,1470.5882352941176
Ariana,470000.0,179.0,Jumia TN,L-TN-00150538,2625.6983240223462
Banlieue Nord,197000.0,135.0,Jumia TN,L-TN-00148682,1459.2592592592594
Banlieue Nord,270000.0,148.0,Jumia TN,L-TN-00134247,1824.3243243243244
Ariana,200000.0,85.0,Jumia TN,L-TN-00136311,2352.9411764705883
Banlieue Nord,276000.0,120.0,Jumia TN,L-TN-00149274,2300.0
Nabeul,450000.0,180.0,Jumia TN,L-TN-00122011,2500.0
Banlieue Nord,1450000.0,362.0,Jumia TN,L-TN-00142204,4005.524861878453
Sousse,180000.0,115.0,Jumia TN,L-TN-00156635,1565.2173913043478
Banlieue Nord,330000.0,110.0,Jumia TN,L-TN-00126496,3000.0
Ariana,264000.0,110.0,Jumia TN,L-TN-00136488,2400.0
Ariana,110000.0,70.0,Jumia TN,L-TN-00154599,1571.4285714285713
Sousse,180000.0,120.0,Jumia TN,L-TN-00137634,1500.0
Banlieue Nord,190000.0,75.0,Jumia TN,L-TN-00154094,2533.3333333333335
Ariana,215000.0,134.0,Jumia TN,L-TN-00104832,1604.4776119402984
Ben arous,256900.0,180.0,Jumia TN,L-TN-00123027,1427.2222222222222
Banlieue Nord,310000.0,155.0,Jumia TN,L-TN-00152779,2000.0
Sousse,180000.0,100.0,Jumia TN,L-TN-00140916,1800.0
Ben arous,220000.0,146.0,Jumia TN,L-TN-00141426,1506.849315068493
Ariana,206000.0,118.0,Jumia TN,L-TN-00159308,1745.7627118644068
Ariana,260000.0,140.0,Jumia TN,L-TN-00107588,1857.142857142857
Ariana,89880.0,54.0,Jumia TN,L-TN-00150442,1664.4444444444443
Banlieue Nord,280000.0,123.0,Jumia TN,L-TN-00147235,2276.4227642276423
Ariana,150360.0,90.0,Jumia TN,L-TN-00150739,1670.6666666666667
Banlieue Nord,210000.0,134.0,Jumia TN,L-TN-00160002,1567.1641791044776
Sousse,152550.0,100.0,Jumia TN,L-TN-00150440,1525.5
Ariana,300000.0,139.0,Jumia TN,L-TN-00150404,2158.273381294964
Nabeul,308000.0,140.0,Jumia TN,L-TN-00144987,2200.0
Sousse,130000.0,90.0,Jumia TN,L-TN-00115857,1444.4444444444443
Ariana,255000.0,120.0,Jumia TN,L-TN-00154671,2125.0
Bizerte,115000.0,90.0,Jumia TN,L-TN-00152543,1277.7777777777778
Banlieue Nord,205000.0,47.0,Jumia TN,L-TN-00148156,4361.702127659574
Nabeul,130000.0,65.0,Jumia TN,L-TN-00156528,2000.0
Sousse,557387.0,139.0,Jumia TN,L-TN-00152479,4009.978417266187
Banlieue Nord,450000.0,150.0,Jumia TN,L-TN-00156951,3000.0
Ariana,250000.0,200.0,Jumia TN,L-TN-00147892,1250.0
Ariana,250000.0,136.0,Jumia TN,L-TN-00154685,1838.235294117647
Sousse,169000.0,106.0,Jumia TN,L-TN-00155352,1594.3396226415093
Ariana,500.0,120.0,Jumia TN,L-TN-00158113,4.166666666666667
Ariana,335461.0,169.0,Jumia TN,L-TN-00146139,1984.9763313609467
Ariana,155000.0,130.0,Jumia TN,L-TN-00151012,1192.3076923076924
Mahdia,278900.0,115.0,Jumia TN,L-TN-00100385,2425.217391304348
Sousse,410000.0,165.0,Jumia TN,L-TN-00131579,2484.848484848485
Mannouba,130000.0,105.0,Jumia TN,L-TN-00132437,1238.095238095238
Nabeul,250000.0,144.0,Jumia TN,L-TN-00072504,1736.111111111111
Banlieue Nord,1442.0,87.0,Jumia TN,L-TN-00141941,16.57471264367816
Ariana,363000.0,158.0,Jumia TN,L-TN-00135084,2297.46835443038
Banlieue Nord,1460000.0,205.0,Jumia TN,L-TN-00146870,7121.951219512195
Banlieue Nord,411000.0,179.0,Jumia TN,L-TN-00149767,2296.08938547486
Banlieue Nord,417000.0,154.0,Jumia TN,L-TN-00161427,2707.7922077922076
Banlieue Nord,135000.0,65.0,Jumia TN,L-TN-00152575,2076.923076923077
Nabeul,150000.0,97.0,Jumia TN,L-TN-00152873,1546.3917525773195
Ariana,230000.0,118.0,Jumia TN,L-TN-00163662,1949.1525423728813
Sousse,245.0,105.0,Jumia TN,L-TN-00142370,2.3333333333333335
Banlieue Nord,364000.0,130.0,Jumia TN,L-TN-00136564,2800.0
Ariana,418000.0,168.0,Jumia TN,L-TN-00148984,2488.095238095238
Sousse,239000.0,120.0,Jumia TN,L-TN-00142073,1991.6666666666667
Ariana,185000.0,72.0,Jumia TN,L-TN-00127540,2569.4444444444443
Ariana,293000.0,144.0,Jumia TN,L-TN-00150511,2034.7222222222222
Sousse,180000.0,87.0,Jumia TN,L-TN-00136625,2068.9655172413795
Sousse,280000.0,50.0,Jumia TN,L-TN-00146914,5600.0
Banlieue Nord,495000.0,168.0,Jumia TN,L-TN-00123132,2946.4285714285716
Ariana,96040.0,53.0,Jumia TN,L-TN-00149690,1812.0754716981132
Nabeul,400000.0,171.0,Jumia TN,L-TN-00107462,2339.1812865497077
Banlieue Nord,750000.0,120.0,Jumia TN,L-TN-00129440,6250.0
Sousse,180000.0,115.0,Jumia TN,L-TN-00135335,1565.2173913043478
Sousse,1100000.0,250.0,Jumia TN,L-TN-00121461,4400.0
Sousse,380000.0,162.0,Jumia TN,L-TN-00105498,2345.679012345679
Banlieue Nord,220000.0,77.0,Jumia TN,L-TN-00136615,2857.1428571428573
Ariana,75000.0,50.0,Jumia TN,L-TN-00153708,1500.0
Ariana,356000.0,137.0,Jumia TN,L-TN-00129066,2598.5401459854015
Sousse,185000.0,150.0,Jumia TN,L-TN-00154659,1233.3333333333333
Banlieue Nord,383000.0,151.0,Jumia TN,L-TN-00158368,2536.4238410596026
Ariana,150360.0,89.0,Jumia TN,L-TN-00155247,1689.438202247191
Banlieue Nord,525000.0,118.0,Jumia TN,L-TN-00137938,4449.152542372882
Ariana,205000.0,105.0,Jumia TN,L-TN-00154710,1952.3809523809523
Banlieue Nord,240000.0,85.0,Jumia TN,L-TN-00146320,2823.529411764706
Banlieue Nord,306000.0,116.0,Jumia TN,L-TN-00158373,2637.9310344827586
Sousse,360000.0,90.0,Jumia TN,L-TN-00155681,4000.0
Ben arous,190000.0,130.0,Jumia TN,L-TN-00123968,1461.5384615384614
Banlieue Nord,159000.0,70.0,Jumia TN,L-TN-00154635,2271.4285714285716
Banlieue Nord,450000.0,285.0,Jumia TN,L-TN-00163304,1578.9473684210527
Ariana,570000.0,228.0,Jumia TN,L-TN-00147504,2500.0
Banlieue Nord,375000.0,65.0,Jumia TN,L-TN-00147355,5769.2307692307695
Banlieue Nord,950000.0,231.0,Jumia TN,L-TN-00112110,4112.554112554112
Sousse,160000.0,95.0,Jumia TN,L-TN-00120824,1684.2105263157894
Sousse,138000.0,40.0,Jumia TN,L-TN-00147987,3450.0
Ariana,308000.0,145.0,Jumia TN,L-TN-00132419,2124.137931034483
Banlieue Nord,205000.0,105.0,Jumia TN,L-TN-00153683,1952.3809523809523
Djerba,400000.0,294.0,Jumia TN,L-TN-00135218,1360.544217687075
Ariana,215000.0,102.0,Jumia TN,L-TN-00159262,2107.843137254902
Banlieue Nord,237600.0,88.0,Jumia TN,L-TN-00106642,2700.0
Banlieue Nord,238000.0,138.0,Jumia TN,L-TN-00104829,1724.6376811594203
Banlieue Nord,350000.0,140.0,Jumia TN,L-TN-00131940,2500.0
Sousse,130000.0,79.0,Jumia TN,L-TN-00155366,1645.5696202531647
Nabeul,300000.0,169.0,Jumia TN,L-TN-00100604,1775.1479289940828
Ariana,170000.0,147.0,Jumia TN,L-TN-00154875,1156.4625850340135
Ariana,257000.0,136.0,Jumia TN,L-TN-00153116,1889.7058823529412
Ariana,250000.0,171.0,Jumia TN,L-TN-00151374,1461.9883040935672
Sousse,450000.0,134.0,Jumia TN,L-TN-00115893,3358.208955223881
Ariana,208000.0,106.0,Jumia TN,L-TN-00148724,1962.2641509433963
Banlieue Nord,205000.0,105.0,Jumia TN,L-TN-00154266,1952.3809523809523
Banlieue Nord,659000.0,240.0,Jumia TN,L-TN-00161409,2745.8333333333335
Nabeul,335000.0,147.0,Jumia TN,L-TN-00129007,2278.91156462585
Banlieue Nord,250000.0,112.0,Jumia TN,L-TN-00149836,2232.1428571428573
Sousse,248000.0,113.0,Jumia TN,L-TN-00140784,2194.690265486726
Banlieue Nord,560000.0,163.0,Jumia TN,L-TN-00113949,3435.5828220858893
Ariana,212870.0,122.0,Jumia TN,L-TN-00153326,1744.8360655737704
Ariana,85680.0,51.0,Jumia TN,L-TN-00149557,1680.0
Nabeul,220000.0,117.0,Jumia TN,L-TN-00161573,1880.3418803418804
Nabeul,1300000.0,254.0,Jumia TN,L-TN-00148365,5118.110236220473
Banlieue Nord,200000.0,65.0,Jumia TN,L-TN-00142539,3076.923076923077
Sousse,220000.0,138.0,Jumia TN,L-TN-00136630,1594.2028985507247
Bizerte,210000.0,60.0,Jumia TN,L-TN-00160846,3500.0
Ariana,160000.0,150.0,Jumia TN,L-TN-00154302,1066.6666666666667
Ariana,250000.0,136.0,Jumia TN,L-TN-00157597,1838.235294117647
Ariana,357425.0,143.0,Jumia TN,L-TN-00153784,2499.4755244755243
Sousse,160000.0,122.0,Jumia TN,L-TN-00154224,1311.4754098360656
Ben arous,490000.0,200.0,Jumia TN,L-TN-00114694,2450.0
Nabeul,380000.0,150.0,Jumia TN,L-TN-00090328,2533.3333333333335
Ariana,68880.0,41.0,Jumia TN,L-TN-00150553,1680.0
Sousse,240000.0,170.0,Jumia TN,L-TN-00132845,1411.764705882353
Ariana,119000.0,70.0,Jumia TN,L-TN-00158645,1700.0
Ben arous,200000.0,187.0,Jumia TN,L-TN-00150617,1069.51871657754
Ariana,153000.0,130.0,Jumia TN,L-TN-00154284,1176.923076923077
Nabeul,135000.0,200.0,Jumia TN,L-TN-00126297,675.0
Monastir,125000.0,70.0,Jumia TN,L-TN-00115144,1785.7142857142858
Ariana,250000.0,172.0,Jumia TN,L-TN-00154015,1453.4883720930231
Nabeul,750000.0,400.0,Jumia TN,L-TN-00147731,1875.0
Nabeul,190000.0,74.0,Jumia TN,L-TN-00101704,2567.5675675675675
Ben arous,105000.0,64.0,Jumia TN,L-TN-00136604,1640.625
Ariana,462000.0,201.0,Jumia TN,L-TN-00133014,2298.507462686567
Banlieue Nord,204000.0,77.0,Jumia TN,L-TN-00161444,2649.3506493506493
Banlieue Nord,178000.0,105.0,Jumia TN,L-TN-00149231,1695.2380952380952
Ariana,182000.0,65.0,Jumia TN,L-TN-00159342,2800.0
Nabeul,160000.0,67.0,Jumia TN,L-TN-00148900,2388.0597014925374
Ben arous,215000.0,100.0,Jumia TN,L-TN-00163493,2150.0
Ariana,400000.0,180.0,Jumia TN,L-TN-00087492,2222.222222222222
Banlieue Nord,405000.0,150.0,Jumia TN,L-TN-00161429,2700.0
Sousse,285000.0,135.0,Jumia TN,L-TN-00161751,2111.1111111111113
Sousse,322000.0,119.0,Jumia TN,L-TN-00140509,2705.8823529411766
Sousse,230000.0,76.0,Jumia TN,L-TN-00140283,3026.315789473684
Banlieue Nord,500000.0,300.0,Jumia TN,L-TN-00149783,1666.6666666666667
Ariana,260000.0,120.0,Jumia TN,L-TN-00153113,2166.6666666666665
Ben arous,163000.0,100.0,Jumia TN,L-TN-00114705,1630.0
Sousse,180000.0,87.0,Jumia TN,L-TN-00139374,2068.9655172413795
Sousse,100000.0,78.0,Jumia TN,L-TN-00105642,1282.051282051282
Ariana,125000.0,56.0,Jumia TN,L-TN-00149796,2232.1428571428573
Ariana,160000.0,150.0,Jumia TN,L-TN-00147477,1066.6666666666667
Sousse,60.0,80.0,Jumia TN,L-TN-00138592,0.75
Banlieue Nord,313800.0,133.0,Jumia TN,L-TN-00158098,2359.3984962406016
Banlieue Nord,692000.0,236.0,Jumia TN,L-TN-00149807,2932.2033898305085
Banlieue Nord,450000.0,174.0,Jumia TN,L-TN-00126511,2586.206896551724
Ariana,551000.0,155.0,Jumia TN,L-TN-00129070,3554.8387096774195
Ariana,255000.0,120.0,Jumia TN,L-TN-00153664,2125.0
Ariana,206000.0,118.0,Jumia TN,L-TN-00154606,1745.7627118644068
Ariana,153000.0,130.0,Jumia TN,L-TN-00154273,1176.923076923077
Ariana,223000.0,106.0,Jumia TN,L-TN-00113685,2103.7735849056603
Sousse,195000.0,90.0,Jumia TN,L-TN-00134258,2166.6666666666665
Nabeul,216000.0,92.0,Jumia TN,L-TN-00144988,2347.8260869565215
Sousse,360000.0,140.0,Jumia TN,L-TN-00155126,2571.4285714285716
Banlieue Nord,215000.0,100.0,Jumia TN,L-TN-00149552,2150.0
Banlieue Nord,190000.0,76.0,Jumia TN,L-TN-00153613,2500.0
Ariana,335000.0,157.0,Jumia TN,L-TN-00143764,2133.7579617834394
Sousse,87000.0,63.0,Jumia TN,L-TN-00100164,1380.952380952381
Sousse,131000.0,64.0,Jumia TN,L-TN-00112453,2046.875
Sousse,320000.0,220.0,Jumia TN,L-TN-00103098,1454.5454545454545
Banlieue Nord,905000.0,411.0,Jumia TN,L-TN-00140157,2201.9464720194646
Ariana,543904.0,236.0,Jumia TN,L-TN-00105103,2304.677966101695
Banlieue Nord,520000.0,168.0,Jumia TN,L-TN-00125996,3095.2380952380954
Ariana,600000.0,310.0,Jumia TN,L-TN-00155274,1935.483870967742
Sfax,140000.0,98.0,Jumia TN,L-TN-00139670,1428.5714285714287
Sfax,75000.0,70.0,Jumia TN,L-TN-00149758,1071.4285714285713
Nabeul,155000.0,141.0,Jumia TN,L-TN-00145603,1099.290780141844
Nabeul,305000.0,104.0,Jumia TN,L-TN-00156144,2932.6923076923076
Sousse,250000.0,148.0,Jumia TN,L-TN-00159102,1689.1891891891892
Banlieue Nord,620000.0,185.0,Jumia TN,L-TN-00154292,3351.3513513513512
Banlieue Nord,580000.0,185.0,Jumia TN,L-TN-00159289,3135.135135135135
Ariana,540000.0,209.0,Jumia TN,L-TN-00128827,2583.732057416268
Banlieue Nord,547000.0,238.0,Jumia TN,L-TN-00158100,2298.3193277310925
Sousse,320000.0,158.0,Jumia TN,L-TN-00114557,2025.3164556962026
Sousse,360000.0,70.0,Jumia TN,L-TN-00131087,5142.857142857143
Banlieue Nord,393000.0,145.0,Jumia TN,L-TN-00161424,2710.344827586207
Nabeul,550000.0,455.0,Jumia TN,L-TN-00145023,1208.7912087912089
Sousse,360000.0,90.0,Jumia TN,L-TN-00161627,4000.0
Ariana,261988.0,131.0,Jumia TN,L-TN-00146138,1999.9083969465648
Sousse,130000.0,99.0,Jumia TN,L-TN-00154221,1313.1313131313132
Banlieue Nord,334400.0,152.0,Jumia TN,L-TN-00136503,2200.0
Nabeul,200000.0,107.0,Jumia TN,L-TN-00153135,1869.1588785046729
Banlieue Nord,470000.0,163.0,Jumia TN,L-TN-00163321,2883.435582822086
Sousse,155000.0,155.0,Jumia TN,L-TN-00146885,1000.0
Nabeul,130000.0,95.0,Jumia TN,L-TN-00113285,1368.421052631579
Banlieue Nord,500000.0,187.0,Jumia TN,L-TN-00153501,2673.7967914438505
Banlieue Nord,330000.0,145.0,Jumia TN,L-TN-00149762,2275.862068965517
Sousse,165000.0,70.0,Jumia TN,L-TN-00148584,2357.1428571428573
Ariana,165000.0,70.0,Jumia TN,L-TN-00148802,2357.1428571428573
Ben arous,185000.0,125.0,Jumia TN,L-TN-00154319,1480.0
Ariana,125000.0,60.0,Jumia TN,L-TN-00145830,2083.3333333333335
Nabeul,430000.0,180.0,Jumia TN,L-TN-00155300,2388.8888888888887
Banlieue Nord,500000.0,220.0,Jumia TN,L-TN-00153244,2272.7272727272725
Nabeul,242000.0,60.0,Jumia TN,L-TN-00153962,4033.3333333333335
Sousse,180000.0,144.0,Jumia TN,L-TN-00160193,1250.0
Ariana,500000.0,246.0,Jumia TN,L-TN-00149774,2032.520325203252
Sousse,360000.0,100.0,Jumia TN,L-TN-00159078,3600.0
Sousse,440000.0,132.0,Jumia TN,L-TN-00147247,3333.3333333333335
Sousse,222000.0,101.0,Jumia TN,L-TN-00145714,2198.019801980198
Nabeul,280000.0,95.0,Jumia TN,L-TN-00147117,2947.3684210526317
Ariana,260000.0,112.0,Jumia TN,L-TN-00147258,2321.4285714285716
Nabeul,327699.0,137.0,Jumia TN,L-TN-00163757,2391.963503649635
Banlieue Nord,445000.0,201.0,Jumia TN,L-TN-00149474,2213.9303482587065
Sousse,206000.0,139.0,Jumia TN,L-TN-00156855,1482.0143884892086
Ben arous,185000.0,95.0,Jumia TN,L-TN-00134549,1947.3684210526317
Ariana,506000.0,220.0,Jumia TN,L-TN-00126518,2300.0
Nabeul,1300000.0,254.0,Jumia TN,L-TN-00147838,5118.110236220473
Banlieue Nord,345500.0,156.0,Jumia TN,L-TN-00142644,2214.74358974359
Nabeul,330000.0,120.0,Jumia TN,L-TN-00155889,2750.0
Banlieue Nord,450000.0,156.0,Jumia TN,L-TN-00155162,2884.6153846153848
